Profile_ID,NPI,First_Name,Middle_Name,Last_Name,Program_Year,Total_Amount_Invested_USDollars,Value_of_Interest,Terms_of_Interest,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Category,Indicate_Drug_or_Biological_or_Device_or_Medical_Supply_1,Product_Category_or_Therapeutic_Area_1,Name_of_Drug_or_Biological_or_Device_or_Medical_Supply_1,Total_Amount_of_Payment_USDollars,Form_of_Payment_or_Transfer_of_Value,Name_of_Study,Nature_of_Payment_or_Transfer_of_Value,Product_Indicator,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Device_or_Medical_Supply1,Contributed_Articles
1395316,1457515645,ARASH,,MOMENI,2020,,,,AXOGEN,RSRCH,,,AVANCE NERVE GRAFT,1788.0,Cash or cash equivalent,Registry of Avance Nerve Graft's Utilization and Recovery Outcomes Post Peripheral Nerve Reconstruction (RANGER),,,,,2
1395316,1457515645,ARASH,,MOMENI,2020,,,,AXOGEN,RSRCH,,,AVANCE NERVE GRAFT,2726.4,Cash or cash equivalent,Registry of Avance Nerve Graft's Utilization and Recovery Outcomes Post Peripheral Nerve Reconstruction (RANGER),,,,,2
23830,1518919182,Paul,Chun-kit,Lee,2020,,,,AstraZeneca Pharmaceuticals LP,GNRL,Drug,Cardiovascular and Metabolism,BRILINTA,9.38,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,Paul,Chun-kit,Lee,2020,,,,AstraZeneca Pharmaceuticals LP,GNRL,Drug,Cardiovascular and Metabolism,BRILINTA,22.48,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,Paul,Chun-kit,Lee,2020,,,,AstraZeneca Pharmaceuticals LP,GNRL,Drug,Cardiovascular and Metabolism,FARXIGA,23.95,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,Paul,Chun-kit,Lee,2020,,,,AstraZeneca Pharmaceuticals LP,GNRL,Drug,Cardiovascular and Metabolism,BRILINTA,22.06,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,Paul,Chun-kit,Lee,2020,,,,AstraZeneca Pharmaceuticals LP,GNRL,Drug,Cardiovascular and Metabolism,BRILINTA,20.45,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,Paul,Chun-kit,Lee,2020,,,,AstraZeneca Pharmaceuticals LP,GNRL,Drug,Cardiovascular and Metabolism,BRILINTA,20.7,In-kind items and services,,Education,,,,20
23830,1518919182,Paul,Chun-kit,Lee,2020,,,,AstraZeneca Pharmaceuticals LP,GNRL,Drug,Cardiovascular and Metabolism,BRILINTA,22.48,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,CHUN KIT,LEE,2020,,,,"Lilly USA, LLC",GNRL,Drug,Diabetes,SYNJARDY,12.91,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,CHUN KIT,LEE,2020,,,,"Lilly USA, LLC",GNRL,Drug,Diabetes,TRULICITY,20.01,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,CHUN KIT,LEE,2020,,,,"Lilly USA, LLC",GNRL,Drug,Diabetes,TRULICITY,19.97,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,CHUN KIT,LEE,2020,,,,"Lilly USA, LLC",GNRL,Drug,Diabetes,SYNJARDY,16.38,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C,LEE,2020,,,,"GlaxoSmithKline, LLC.",GNRL,Drug,RESPIRATORY,TRELEGY ELLIPTA,24.55,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C,LEE,2020,,,,"GlaxoSmithKline, LLC.",GNRL,Drug,RESPIRATORY,TRELEGY ELLIPTA,16.24,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C,LEE,2020,,,,"GlaxoSmithKline, LLC.",GNRL,Drug,RESPIRATORY,TRELEGY ELLIPTA,16.66,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C,LEE,2020,,,,"GlaxoSmithKline, LLC.",GNRL,Drug,RESPIRATORY,TRELEGY ELLIPTA,26.0,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C,LEE,2020,,,,"GlaxoSmithKline, LLC.",GNRL,Drug,RESPIRATORY,TRELEGY ELLIPTA,16.66,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C,LEE,2020,,,,"GlaxoSmithKline, LLC.",GNRL,Drug,RESPIRATORY,TRELEGY ELLIPTA,33.33,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C,LEE,2020,,,,"GlaxoSmithKline, LLC.",GNRL,Drug,RESPIRATORY,TRELEGY ELLIPTA,10.54,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C,LEE,2020,,,,"GlaxoSmithKline, LLC.",GNRL,Drug,RESPIRATORY,TRELEGY ELLIPTA,2.36,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C,LEE,2020,,,,"GlaxoSmithKline, LLC.",GNRL,Drug,RESPIRATORY,TRELEGY ELLIPTA,16.67,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C,LEE,2020,,,,"GlaxoSmithKline, LLC.",GNRL,Drug,RESPIRATORY,TRELEGY ELLIPTA,23.08,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C,LEE,2020,,,,"GlaxoSmithKline, LLC.",GNRL,Drug,RESPIRATORY,TRELEGY ELLIPTA,12.59,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C,LEE,2020,,,,"GlaxoSmithKline, LLC.",GNRL,Drug,RESPIRATORY,TRELEGY ELLIPTA,3.16,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C,LEE,2020,,,,Amgen Inc.,GNRL,Drug,Cardiology,Corlanor,23.03,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C,LEE,2020,,,,Amgen Inc.,GNRL,Drug,Cardiology,Corlanor,14.35,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C,LEE,2020,,,,Amgen Inc.,GNRL,Drug,Cardiology,Corlanor,17.5,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C,LEE,2020,,,,Amgen Inc.,GNRL,Drug,Cardiology,Corlanor,19.57,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C,LEE,2020,,,,PFIZER INC.,GNRL,Drug,CARDIOVASCULAR;METABOLIC DISEASE,ELIQUIS,18.57,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C,LEE,2020,,,,PFIZER INC.,GNRL,Drug,CARDIOVASCULAR;METABOLIC DISEASE,ELIQUIS,20.01,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C,LEE,2020,,,,PFIZER INC.,GNRL,Drug,CARDIOVASCULAR;METABOLIC DISEASE,ELIQUIS,17.48,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C,LEE,2020,,,,PFIZER INC.,GNRL,Biological,VACCINES,PREVNAR 13,13.33,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C.,LEE,2020,,,,SANOFI-AVENTIS U.S. LLC,GNRL,Drug,Cardiology/Vascular Diseases,MULTAQ,20.71,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C.,LEE,2020,,,,SANOFI-AVENTIS U.S. LLC,GNRL,Drug,Cardiology/Vascular Diseases,MULTAQ,21.45,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,Paul,,Lee,2020,,,,Amarin Pharma Inc.,GNRL,Drug,Cardiovascular,Vascepa,19.7,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,,LEE,2020,,,,Amarin Pharma Inc.,GNRL,Drug,Cardiovascular,Vascepa,24.09,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,Paul,,Lee,2020,,,,Amarin Pharma Inc.,GNRL,Drug,Cardiovascular,Vascepa,24.32,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,,LEE,2020,,,,Novartis Pharmaceuticals Corporation,GNRL,Drug,CARDIOVASCULAR,ENTRESTO,18.15,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,,LEE,2020,,,,Novartis Pharmaceuticals Corporation,GNRL,Drug,CARDIOVASCULAR,ENTRESTO,15.36,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,,LEE,2020,,,,Novartis Pharmaceuticals Corporation,GNRL,Drug,CARDIOVASCULAR,ENTRESTO,17.14,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,,LEE,2020,,,,Novartis Pharmaceuticals Corporation,GNRL,Drug,CARDIOVASCULAR,ENTRESTO,15.2,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C,LEE,2020,,,,"Boehringer Ingelheim Pharmaceuticals, Inc.",GNRL,Drug,DIABETES,JARDIANCE,17.23,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C,LEE,2020,,,,"Boehringer Ingelheim Pharmaceuticals, Inc.",GNRL,Drug,DIABETES,JARDIANCE,18.25,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C,LEE,2020,,,,"Boehringer Ingelheim Pharmaceuticals, Inc.",GNRL,Drug,DIABETES,JARDIANCE,15.41,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C,LEE,2020,,,,"Boehringer Ingelheim Pharmaceuticals, Inc.",GNRL,Drug,DIABETES,JARDIANCE,15.99,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C,LEE,2020,,,,"Boehringer Ingelheim Pharmaceuticals, Inc.",GNRL,Drug,DIABETES,JARDIANCE,16.26,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C,LEE,2020,,,,"Boehringer Ingelheim Pharmaceuticals, Inc.",GNRL,Drug,DIABETES,JARDIANCE,34.0,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C,LEE,2020,,,,"Boehringer Ingelheim Pharmaceuticals, Inc.",GNRL,Drug,DIABETES,JARDIANCE,21.35,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C,LEE,2020,,,,"Boehringer Ingelheim Pharmaceuticals, Inc.",GNRL,Drug,DIABETES,JARDIANCE,20.0,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C,LEE,2020,,,,Novo Nordisk Inc,GNRL,Drug,Diabetes,Ozempic,18.0,In-kind items and services,,Food and Beverage,,,,20
23830,1518919182,PAUL,C,LEE,2020,,,,Novo Nordisk Inc,GNRL,Drug,Diabetes,Ozempic,20.01,In-kind items and services,,Food and Beverage,,,,20
37055,1811913643,SAMUEL,H,PAYNE,2020,,,,Integra LifeSciences Corporation,GNRL,Device,RECON-SKIN AND WOUND,SURGIMEND,85.27,In-kind items and services,,Food and Beverage,,,,15
46024,1023196557,BRIAN,M,PARRETT,2020,,,,"Allergan, Inc.",GNRL,Device,PLASTICS,NATRELLE,25.41,In-kind items and services,,Food and Beverage,,,,26
46024,1023196557,BRIAN,M,PARRETT,2020,,,,"Allergan, Inc.",GNRL,Device,PLASTICS,NATRELLE,24.73,In-kind items and services,,Food and Beverage,,,,26
46024,1023196557,BRIAN,M,PARRETT,2020,,,,"Allergan, Inc.",GNRL,Device,PLASTICS,NATRELLE,22.06,In-kind items and services,,Food and Beverage,,,,26
46024,1023196557,BRIAN,M,PARRETT,2020,,,,"Allergan, Inc.",GNRL,Device,PLASTICS,NATRELLE,22.44,In-kind items and services,,Food and Beverage,,,,26
46024,1023196557,BRIAN,M,PARRETT,2020,,,,"Allergan, Inc.",GNRL,Device,PLASTICS,NATRELLE,27.67,In-kind items and services,,Food and Beverage,,,,26
46024,1023196557,BRIAN,M,PARRETT,2020,,,,"Allergan, Inc.",GNRL,Device,"TRAUMA EMERGENCY, INJURY, SURGERY",STRATTICE,4.83,In-kind items and services,,Food and Beverage,,,,26
46024,1023196557,BRIAN,M,PARRETT,2020,,,,"Allergan, Inc.",GNRL,Device,PLASTICS,NATRELLE,23.33,In-kind items and services,,Food and Beverage,,,,26
46024,1023196557,BRIAN,M,PARRETT,2020,,,,"Allergan, Inc.",GNRL,Device,PLASTICS,NATRELLE,22.6,In-kind items and services,,Food and Beverage,,,,26
46024,1023196557,BRIAN,M,PARRETT,2020,,,,"Allergan, Inc.",GNRL,Device,"TRAUMA EMERGENCY, INJURY, SURGERY",STRATTICE,18.84,In-kind items and services,,Food and Beverage,,,,26
46024,1023196557,BRIAN,M,PARRETT,2020,,,,"Allergan, Inc.",GNRL,Device,PLASTICS,NATRELLE,16.17,In-kind items and services,,Food and Beverage,,,,26
46024,1023196557,BRIAN,M,PARRETT,2020,,,,"Allergan, Inc.",GNRL,Device,"TRAUMA EMERGENCY, INJURY, SURGERY",STRATTICE,24.65,In-kind items and services,,Food and Beverage,,,,26
46024,1023196557,BRIAN,M,PARRETT,2020,,,,"Allergan, Inc.",GNRL,Device,"TRAUMA EMERGENCY, INJURY, SURGERY",STRATTICE,18.11,In-kind items and services,,Food and Beverage,,,,26
46024,1023196557,BRIAN,M,PARRETT,2020,,,,Integra LifeSciences Corporation,GNRL,Device,RECON-SKIN AND WOUND,AMNIOEXCEL,30.26,In-kind items and services,,Food and Beverage,,,,26
46024,1023196557,BRIAN,M,PARRETT,2020,,,,Integra LifeSciences Corporation,GNRL,Device,RECON-SKIN AND WOUND,AMNIOEXCEL,32.41,In-kind items and services,,Food and Beverage,,,,26
46024,1023196557,BRIAN,M,PARRETT,2020,,,,Integra LifeSciences Corporation,GNRL,Device,RECON-SKIN AND WOUND,AMNIOEXCEL,32.13,In-kind items and services,,Food and Beverage,,,,26
46024,1023196557,BRIAN,M,PARRETT,2020,,,,Integra LifeSciences Corporation,GNRL,Device,RECON-SKIN AND WOUND,AMNIOEXCEL,33.05,In-kind items and services,,Food and Beverage,,,,26
46024,1023196557,BRIAN,M,PARRETT,2020,,,,Integra LifeSciences Corporation,GNRL,Device,RECON-SKIN AND WOUND,BILAYER WOUND MATRIX (BWM),18.26,In-kind items and services,,Food and Beverage,,,,26
46024,1023196557,BRIAN,,PARRETT,2020,,,,"Sientra, Inc.",GNRL,Device,BREAST AUGMENTATION & RECONSTRUCTION,SIENTRA HIGH STRENGTH COHESIVE SILICONE GEL BREAST IMPLANT,30.87,Cash or cash equivalent,,Food and Beverage,,,,26
49737,1093833980,BAUBACK,,SAFA,2020,,,,Endo Pharmaceuticals Inc.,GNRL,Biological,ORTHOPEDIC,XIAFLEX,22.32,In-kind items and services,,Food and Beverage,,,,"3, 5, 6, 10, 13, 14, 17, 18, 26"
49737,1093833980,BAUBACK,,SAFA,2020,,,,Endo Pharmaceuticals Inc.,GNRL,Biological,ORTHOPEDIC,XIAFLEX,21.92,In-kind items and services,,Food and Beverage,,,,"3, 5, 6, 10, 13, 14, 17, 18, 26"
49737,1093833980,BAUBACK,,SAFA,2020,,,,"Molnlycke Health Care US, LLC",GNRL,Device,Wound Care,Mepilex Border Post Op AG,12.32,Cash or cash equivalent,,Food and Beverage,,,,"3, 5, 6, 10, 13, 14, 17, 18, 26"
49737,1093833980,BAUBACK,,SAFA,2020,,,,"Smith+Nephew, Inc.",GNRL,Biological,Other Advanced Wound Management,GRAFIX PL,50.67,In-kind items and services,,Food and Beverage,,,,"3, 5, 6, 10, 13, 14, 17, 18, 26"
49737,1093833980,BAUBACK,,SAFA,2020,,,,AXOGEN,GNRL,Device,Neurology,AVANCE NERVE GRAFT,112.31,Cash or cash equivalent,,Food and Beverage,,,,"3, 5, 6, 10, 13, 14, 17, 18, 26"
49737,1093833980,BAUBACK,,SAFA,2020,,,,AXOGEN,GNRL,Device,Neurology,AVANCE NERVE GRAFT,86.27,Cash or cash equivalent,,Food and Beverage,,,,"3, 5, 6, 10, 13, 14, 17, 18, 26"
49737,1093833980,BAUBACK,,SAFA,2020,,,,AXOGEN,GNRL,Device,Neurology,AVANCE NERVE GRAFT,20.09,Cash or cash equivalent,,Food and Beverage,,,,"3, 5, 6, 10, 13, 14, 17, 18, 26"
49737,1093833980,BAUBACK,,SAFA,2020,,,,AXOGEN,GNRL,Device,Neurology,AVANCE NERVE GRAFT,20.0,Cash or cash equivalent,,Food and Beverage,,,,"3, 5, 6, 10, 13, 14, 17, 18, 26"
49737,1093833980,BAUBACK,,SAFA,2020,,,,AXOGEN,GNRL,Device,Neurology,AVANCE NERVE GRAFT,38.63,Cash or cash equivalent,,Food and Beverage,,,,"3, 5, 6, 10, 13, 14, 17, 18, 26"
49737,1093833980,BAUBACK,,SAFA,2020,,,,AXOGEN,GNRL,Device,Neurology,AVANCE NERVE GRAFT,75.47,Cash or cash equivalent,,Food and Beverage,,,,"3, 5, 6, 10, 13, 14, 17, 18, 26"
49737,1093833980,BAUBACK,,SAFA,2020,,,,AXOGEN,GNRL,Device,Neurology,AVANCE NERVE GRAFT,33.41,Cash or cash equivalent,,Food and Beverage,,,,"3, 5, 6, 10, 13, 14, 17, 18, 26"
49737,1093833980,BAUBACK,,SAFA,2020,,,,Integra LifeSciences Corporation,GNRL,Device,RECON-UPPER EXTREMITY,FREEDOM WRIST,28.56,In-kind items and services,,Food and Beverage,,,,"3, 5, 6, 10, 13, 14, 17, 18, 26"
49737,1093833980,BAUBACK,,SAFA,2020,,,,Mallinckrodt Hospital Products Inc.,GNRL,Drug,ACUTE CARE,OFIRMEV,18.27,In-kind items and services,,Food and Beverage,,,,"3, 5, 6, 10, 13, 14, 17, 18, 26"
49737,1093833980,Bauback,,Safa,2020,,,,Innovation Technologies Inc,GNRL,Device,Jet Lavage Device with CHG,Irrisept,17.4,Cash or cash equivalent,,Food and Beverage,,,,"3, 5, 6, 10, 13, 14, 17, 18, 26"
49737,1093833980,BAUBACK,,SAFA,2020,,,,"PolarityTE, Inc.",GNRL,Biological,autologous tissue,SkinTE,37.9,In-kind items and services,,Food and Beverage,,,,"3, 5, 6, 10, 13, 14, 17, 18, 26"
49737,1093833980,BAUBACK,,SAFA,2020,,,,"PolarityTE, Inc.",GNRL,Biological,autologous tissue,SkinTE,15.82,In-kind items and services,,Food and Beverage,,,,"3, 5, 6, 10, 13, 14, 17, 18, 26"
60451,1326140021,HARRY,,HOYEN,2020,,,,Synthes GmbH,GNRL,,,,250.0,Cash or cash equivalent,,Compensation for serving as faculty or as a speaker for an accredited or certified continuing education program,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,Synthes GmbH,GNRL,,,,250.0,Cash or cash equivalent,,Compensation for serving as faculty or as a speaker for an accredited or certified continuing education program,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,Synthes GmbH,GNRL,,,,375.0,Cash or cash equivalent,,Compensation for serving as faculty or as a speaker for an accredited or certified continuing education program,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,Synthes GmbH,GNRL,,,,375.0,Cash or cash equivalent,,Compensation for serving as faculty or as a speaker for an accredited or certified continuing education program,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,Synthes GmbH,GNRL,,,,375.0,Cash or cash equivalent,,Compensation for serving as faculty or as a speaker for an accredited or certified continuing education program,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,Synthes GmbH,GNRL,,,,375.0,Cash or cash equivalent,,Compensation for serving as faculty or as a speaker for an accredited or certified continuing education program,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,Synthes GmbH,GNRL,,,,375.0,Cash or cash equivalent,,Compensation for serving as faculty or as a speaker for an accredited or certified continuing education program,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,Synthes GmbH,GNRL,,,,375.0,Cash or cash equivalent,,Compensation for serving as faculty or as a speaker for an accredited or certified continuing education program,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,Synthes GmbH,GNRL,,,,375.0,Cash or cash equivalent,,Compensation for serving as faculty or as a speaker for an accredited or certified continuing education program,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,Synthes GmbH,GNRL,,,,280.0,Cash or cash equivalent,,Honoraria,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,Synthes GmbH,GNRL,,,,560.0,Cash or cash equivalent,,Honoraria,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,Synthes GmbH,GNRL,,,,896.0,Cash or cash equivalent,,Honoraria,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,Synthes GmbH,GNRL,,,,876.0,In-kind items and services,,Travel and Lodging,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,Synthes GmbH,GNRL,,,,896.0,Cash or cash equivalent,,Honoraria,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,Synthes GmbH,GNRL,,,,876.0,In-kind items and services,,Travel and Lodging,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,Synthes GmbH,GNRL,,,,896.0,Cash or cash equivalent,,Honoraria,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,Synthes GmbH,GNRL,,,,876.0,In-kind items and services,,Travel and Lodging,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,Synthes GmbH,GNRL,,,,280.0,Cash or cash equivalent,,Honoraria,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,Synthes GmbH,GNRL,,,,280.0,Cash or cash equivalent,,Honoraria,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,Synthes GmbH,GNRL,,,,280.0,Cash or cash equivalent,,Honoraria,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,Synthes GmbH,GNRL,,,,280.0,Cash or cash equivalent,,Honoraria,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,Synthes GmbH,GNRL,,,,140.0,Cash or cash equivalent,,Honoraria,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,"ROCK MEDICAL ORTHOPEDICS, INC.",GNRL,,,,78.65,In-kind items and services,,Food and Beverage,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,"ROCK MEDICAL ORTHOPEDICS, INC.",GNRL,,,,1779.0,In-kind items and services,,Education,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,"ROCK MEDICAL ORTHOPEDICS, INC.",GNRL,,,,12.14,In-kind items and services,,Food and Beverage,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,"ROCK MEDICAL ORTHOPEDICS, INC.",GNRL,,,,1328.51,In-kind items and services,,Education,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,Acumed LLC,GNRL,Device,Hand & Wrist,Total Wrist Fusion Plating System,15.07,In-kind items and services,,Food and Beverage,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,ACUMED LLC,GNRL,Device,Shoulder,Clavicle Plating System,133.33,In-kind items and services,,Food and Beverage,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,"Arthrex, Inc.",GNRL,,,,24.56,In-kind items and services,,Travel and Lodging,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,"Arthrex, Inc.",GNRL,,,,27.5,In-kind items and services,,Travel and Lodging,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,"Arthrex, Inc.",GNRL,,,,2.18,In-kind items and services,,Travel and Lodging,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,"Arthrex, Inc.",GNRL,,,,30.26,In-kind items and services,,Food and Beverage,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,"Arthrex, Inc.",GNRL,,,,58.5,In-kind items and services,,Food and Beverage,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,"Arthrex, Inc.",GNRL,,,,30.3,In-kind items and services,,Food and Beverage,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,"Arthrex, Inc.",GNRL,,,,74.54,In-kind items and services,,Food and Beverage,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,"Arthrex, Inc.",GNRL,,,,22.75,In-kind items and services,,Food and Beverage,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,"Arthrex, Inc.",GNRL,,,,121.25,In-kind items and services,,Food and Beverage,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,"Arthrex, Inc.",GNRL,,,,31.63,In-kind items and services,,Food and Beverage,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,"Arthrex, Inc.",GNRL,,,,33.22,In-kind items and services,,Food and Beverage,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,"Arthrex, Inc.",GNRL,,,,38.02,In-kind items and services,,Food and Beverage,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,"Arthrex, Inc.",GNRL,,,,38.51,In-kind items and services,,Food and Beverage,,,,"5, 6"
60451,1326140021,HARRY,,HOYEN,2020,,,,"Arthrex, Inc.",GNRL,,,,966.72,In-kind items and services,,Travel and Lodging,,,,"5, 6"
60451,1326140021,Harry,Alexander,Hoyen,2020,,,,Osteomed LLC,GNRL,Device,Medical Device,EXT-HPS,103.68,In-kind items and services,,Food and Beverage,,,,"5, 6"
